p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00589692938026652,0.997300002486772,0.036,0.016,1,2,SDR42E2
0.00590171504126428,0.407737359625634,0.126,0.085,1,2,UFM1
0.00590684348218153,0.184618137986321,0.477,0.377,1,2,SRSF2
0.00592075301822961,0.385294028661693,0.176,0.125,1,2,HNRNPUL1
0.00593095985932088,0.518883945247581,0.095,0.059,1,2,CMAS
0.00599023351714824,0.340905970600909,0.076,0.044,1,2,TAF3
0.00600480818178034,0.568547219277698,0.063,0.035,1,2,UBA6
0.00601454670637723,0.295837937557294,0.21,0.153,1,2,SLC3A2
0.00606216102846131,0.648592639122223,0.044,0.022,1,2,NDUFAF7
0.00606459182986554,0.477665767330763,0.08,0.048,1,2,ORC4
0.00608100644013554,0.509490681631933,0.088,0.054,1,2,USP1
0.00608158683464406,0.714226636292037,0.055,0.029,1,2,CDC14A
0.00609205772535029,0.362388601913712,0.05,0.026,1,2,ZNF880
0.00609462494484195,1.59896730612978,0.038,0.018,1,2,STT3A
0.00610436986374836,0.241726757346347,0.158,0.107,1,2,COX11
0.00615787468455073,0.513426102596688,0.076,0.044,1,2,PRKAA1
0.00617651612434127,3.48116607506029,0.017,0.005,1,2,ZNF799
0.00620443306458216,0.810852499003418,0.053,0.028,1,2,ELAC2
0.00621069832126171,1.833648853451,0.017,0.005,1,2,AC023590.1
0.00623391228492567,0.380156711713507,0.118,0.078,1,2,CNOT2
0.00624735641675719,1.15081724360268,0.025,0.01,1,2,LRCH1
0.0062589874861239,0.210810180353683,0.149,0.101,1,2,CTDSP2
0.00626966393105755,0.255616652166804,0.109,0.071,1,2,VOPP1
0.00632296990455948,1.50765959091377,0.017,0.005,1,2,LINC00920
0.00636060501520616,0.364759052551042,0.479,0.381,1,2,TMEM59
0.00636292041466215,0.156202135704634,0.187,0.136,1,2,PMVK
0.00642764396252537,0.479989366140817,0.074,0.043,1,2,SRSF10
0.00642840783812665,1.37109601019981,0.027,0.011,1,2,ARL13B
0.00643964697231423,0.957903319339942,0.179,0.126,1,2,PITHD1
0.00655178542356856,1.43698443586758,0.021,0.007,1,2,LINC01137
0.00655839207025987,0.123528043988618,0.147,0.101,1,2,STRA13
0.00656434353006362,0.321432018092231,0.214,0.159,1,2,SYTL1
0.00659136987241234,0.297024197452048,0.13,0.088,1,2,CCNC
0.00662913802087812,1.2548425697552,0.021,0.007,1,2,DNAJC16
0.00665532573611049,0.137246037013266,0.3,0.232,1,2,TUFM
0.0066624254562676,0.298713405617544,0.145,0.101,1,2,POLR3K
0.0066964523971994,0.366045831337373,0.155,0.109,1,2,HP1BP3
0.00672262986401882,0.615486672199048,0.063,0.036,1,2,CYHR1
0.00673612089908425,0.543320936838839,0.053,0.028,1,2,TBK1
0.00675913228445958,0.705568151207542,0.057,0.031,1,2,CHRNB1
0.00682726467387202,0.371777920268466,0.141,0.096,1,2,APOL3
0.00687460938461952,0.594149347973405,0.105,0.068,1,2,DNMT1
0.00688221453850342,1.17160018916236,0.021,0.007,1,2,FBXO31
0.00690600140157541,0.640500317863454,0.057,0.031,1,2,NMRAL1
0.00690688813125151,0.1368882868744,0.347,0.268,1,2,UQCRC2
0.00691437421220007,0.731184199907699,0.027,0.011,1,2,LRRC45
0.00691674118340244,0.981244371676076,0.042,0.021,1,2,C20orf112
0.00692454441406246,0.433160435638911,0.122,0.082,1,2,SCAMP3
0.00694158700115994,0.319777931808684,0.17,0.122,1,2,F8A1
0.00694694381595202,0.678815277671609,0.057,0.031,1,2,GLI4
0.00694986981022183,0.906046785379412,0.046,0.024,1,2,RP13-1032I1.7
0.00695639362936971,0.385869924027669,0.118,0.077,1,2,ENOPH1
0.00704032944564275,0.856365080846737,0.063,0.036,1,2,RAP1GDS1
0.00712657800105985,2.21844067228384,0.015,0.004,1,2,RAPGEF2
0.00717287352205979,0.775505548504948,0.046,0.024,1,2,CRYZ
0.00721062182852972,0.425695192121663,0.16,0.112,1,2,EIF4A3
0.00721191416491405,0.95599054738484,0.029,0.012,1,2,RP11-127B20.3
0.00726148555530732,0.499749607809393,0.063,0.036,1,2,PPWD1
0.0072704624577692,0.259681120483531,0.155,0.109,1,2,NUDT5
0.0073202755668553,0.285103057277242,0.366,0.29,1,2,CSDE1
0.00732681860929371,0.37760690995757,0.132,0.09,1,2,PSMD2
0.00738293025426644,1.02214253705685,0.036,0.017,1,2,BRF2
0.00738406133808012,1.47538679074254,0.015,0.004,1,2,SGOL2
0.00742298611283943,0.653881721635626,0.046,0.024,1,2,PLCG1
0.00744181941835543,0.342965679850218,0.116,0.076,1,2,PHAX
0.0074445536308184,1.04801009626701,0.055,0.03,1,2,SRPK1
0.00744978432135975,0.114683655142723,0.328,0.258,1,2,EIF2S2
0.00748897348932122,0.170133572021764,0.414,0.326,1,2,ERH
0.00749960815854004,0.186953143265835,0.111,0.159,1,2,ZYX
0.00751112105900242,0.875645509210017,0.034,0.015,1,2,FAM76B
0.00753808488828686,1.56666679430678,0.015,0.004,1,2,CCR4
0.00754813186628859,0.581442916606558,0.057,0.031,1,2,ACLY
0.0075575845304327,0.529639949986691,0.074,0.043,1,2,PDS5A
0.00757146235289784,1.32125869204199,0.015,0.004,1,2,FAM169A
0.00758784456770424,0.873416334529461,0.034,0.015,1,2,TPRG1L
0.00760986329140966,0.187744562413667,0.185,0.131,1,2,PSMD6
0.00761022217544156,0.237044167215512,0.218,0.161,1,2,ATP6V1E1
0.00761697740624265,0.848353910354921,0.029,0.012,1,2,CA11
0.00761989519049096,0.497466648075363,0.074,0.043,1,2,METTL10
0.00762601316471006,0.997291892795531,0.038,0.018,1,2,RP11-455F5.5
0.00766628621619682,0.304746378239644,0.082,0.049,1,2,ARMCX3
0.00770229729016548,0.654867411216635,0.046,0.024,1,2,GSTM3
0.00771807834394446,0.732615363381914,0.032,0.014,1,2,SNHG10
0.00773967095582195,0.292372911450191,0.086,0.053,1,2,TOR1AIP1
0.00774633705526653,0.609188847940847,0.061,0.034,1,2,ZFR
0.00777935684642748,0.480409848144985,0.113,0.075,1,2,TROVE2
0.00778634746866928,0.84707126548719,0.032,0.014,1,2,SMIM8
0.00781304026480484,0.650342438783774,0.044,0.022,1,2,CSGALNACT1
0.00786302897269948,0.589769539321552,0.074,0.044,1,2,NABP2
0.00790063041863744,0.401533821180909,0.141,0.098,1,2,CCDC53
0.00792515375563608,0.854717119385299,0.034,0.015,1,2,ISYNA1
0.00796627447325204,0.664350509191653,0.053,0.028,1,2,DDX58
0.00808107330170834,0.676360387199689,0.038,0.018,1,2,ZYG11B
0.00815098981845181,0.587803890570829,0.063,0.036,1,2,MRPL39
0.00815876117224066,0.490552186017566,0.08,0.049,1,2,TMUB2
0.00815977675840827,0.347960983210902,0.113,0.075,1,2,SMIM15
0.00818709313661172,0.600987854576006,0.057,0.031,1,2,RRP1
0.00818736972862287,1.437002864356,0.019,0.006,1,2,CROCC
0.00820477699096483,0.268210685871522,0.294,0.227,1,2,ARHGEF1
0.00820773125726879,0.153109770834857,0.221,0.163,1,2,TSC22D4
0.00821887331629396,1.79042249816758,0.013,0.003,1,2,ALCAM
0.00821887331629396,2.10791317592286,0.013,0.003,1,2,SLX4
0.00825886912634644,1.96414987388241,0.013,0.003,1,2,DSEL
0.00827223971222961,1.64221640872975,0.013,0.003,1,2,BBS1
0.00827599824236151,0.47216708267821,0.092,0.058,1,2,ARHGEF3
0.00829903900172988,1.97957661861654,0.013,0.003,1,2,WDR47
0.00829903900172988,1.94329517225746,0.013,0.003,1,2,ASAH2B
0.00832591594177838,1.83181853989457,0.013,0.003,1,2,ALS2CL
0.00833803035753725,0.306928937346459,0.082,0.051,1,2,GBP4
0.00834854725610392,1.49303340924756,0.019,0.006,1,2,PRKCI
0.0083663773680594,1.82505242113301,0.013,0.003,1,2,RP11-395G23.3
0.00837304074845465,0.228698950140635,0.155,0.108,1,2,ALKBH5
0.00837990354432085,1.40154558259222,0.013,0.003,1,2,ATXN7L2
0.0084045389447931,0.326838822539308,0.372,0.3,1,2,HNRNPM
0.00841840191783724,2.26986157639009,0.011,0.002,1,2,CSF1
0.0084494288141165,2.34892704182249,0.011,0.002,1,2,C12orf68
0.00846147215448543,1.36790083926123,0.013,0.003,1,2,PSAT1
0.0084805579375802,2.09300449736135,0.011,0.002,1,2,RP11-98D18.9
0.0084805579375802,2.01861704772082,0.011,0.002,1,2,MEOX1
0.00849061695649303,0.686120603052639,0.059,0.033,1,2,STAT5B
0.00849882029500013,0.895331751003005,0.08,0.049,1,2,MARCH6
0.00850252212138449,1.3148928899363,0.013,0.003,1,2,ZNF519
0.00851178957632258,2.09760333369041,0.011,0.002,1,2,FGFR1
0.00853198454997633,0.918985025085295,0.044,0.023,1,2,MAU2
0.00853325984907945,1.05593356293333,0.019,0.006,1,2,FBXL20
0.00854312401906626,2.08468895591954,0.011,0.002,1,2,RAB25
0.00854877619974962,0.511773932938838,0.071,0.043,1,2,CYP20A1
0.00855882988233639,1.95753216391564,0.011,0.002,1,2,F2RL1
0.00856959720604993,1.19494599139069,0.019,0.006,1,2,ANKRD55
0.00857456155516293,1.77259359490133,0.011,0.002,1,2,RP11-734K2.4
0.00859337321511693,1.28070023892614,0.025,0.01,1,2,SEC22A
0.00859545618205327,0.344286734423031,0.113,0.075,1,2,IQGAP2
0.00861919150916546,1.12875511709639,0.025,0.01,1,2,GALE
0.00863349232898647,0.355649882625742,0.067,0.039,1,2,PRKCA
0.00868540898395543,1.38882881003436,0.011,0.002,1,2,ARL10
0.00872262823913068,0.949887225882681,0.044,0.023,1,2,OGFOD1
0.00872840264056931,0.206458872201563,0.08,0.048,1,2,OSBPL9
0.0088110677448446,0.187641311275739,0.351,0.271,1,2,BCAP31
0.00887214418333619,1.65845775163388,0.055,0.03,1,2,KRBOX4
0.00895922633882647,0.7570131280993,0.088,0.056,1,2,TRPV2
0.00897364374407851,0.413634987815431,0.074,0.044,1,2,RNASEH1
0.00899410788654882,0.271859669796952,0.17,0.12,1,2,CHCHD7
0.00901998171509004,0.339993591123535,0.076,0.045,1,2,RP11-94L15.2
0.0090426877016167,1.24073169543148,0.027,0.012,1,2,USP9Y
0.00907431472639716,1.32592206603318,0.05,0.027,1,2,MLLT11
0.00914134889798081,1.79547257907268,0.042,0.021,1,2,RFC5
0.00918128615640068,0.183736347016006,0.41,0.33,1,2,CD164
0.00918402177747576,0.423882601445871,0.111,0.074,1,2,RNF138
0.00922741988500671,1.02553037461969,0.027,0.012,1,2,KLC2
0.00928810434778529,1.08542575567234,0.029,0.013,1,2,TATDN2
0.00936770394377437,0.530820426715401,0.055,0.03,1,2,ERCC5
0.00937707086204953,0.335595797699996,0.08,0.049,1,2,GPN1
0.00939205070525953,0.404264308418596,0.128,0.088,1,2,SREK1IP1
0.00945699404009358,0.538092901041268,0.055,0.03,1,2,TMEM129
0.00961850149988672,0.386948342501284,0.118,0.079,1,2,MOB4
0.00963978085515228,1.08520863627293,0.032,0.014,1,2,IFI27L1
0.00964726681331546,0.471156144470598,0.261,0.195,1,2,STK4
0.00969916810611437,0.118172004456386,0.298,0.227,1,2,PDIA6
0.00971690302361751,0.657337543516265,0.053,0.029,1,2,VAMP4
0.00971802592813421,0.555553507592137,0.046,0.024,1,2,BCL9L
0.00973769810103845,0.546998755516505,0.046,0.024,1,2,CREB3L2
0.00976256452159375,0.355356486161982,0.126,0.086,1,2,MT-ND6
0.00978546960098405,0.470317236232213,0.082,0.051,1,2,QTRT1
0.00981162048298752,0.967022051893352,0.038,0.019,1,2,CANT1
0.00982992316366045,0.566603924796954,0.063,0.037,1,2,USO1
0.00990229707581273,0.206522122296972,0.088,0.13,1,2,TREX1
0.00992206244285185,0.467525773415136,0.088,0.056,1,2,MRPL17
0.0099228741971019,1.4019009778618,0.021,0.008,1,2,MACROD1
0.00992939926169747,0.207195539021634,0.206,0.151,1,2,RNF126
0.00994210746972553,0.232684883285188,0.683,0.555,1,2,NAP1L1
0.00996835772415014,0.342404000818095,0.095,0.06,1,2,SLC25A26
0.00997332176551344,0.191668948129029,0.162,0.113,1,2,PPM1K
0.00997822032716085,0.824728522553463,0.029,0.013,1,2,CEP19
0,6.91122123585034,0.936,0.041,0,3,CD79A
0,5.71851982869506,0.855,0.053,0,3,MS4A1
2.65597388082529e-274,4.6367473889712,0.916,0.142,3.6424025801638e-270,3,CD79B
2.39762509409901e-272,7.37975668388705,0.564,0.009,3.28810305404739e-268,3,LINC00926
9.48178348771665e-271,6.68805138725732,0.622,0.022,1.30033178750546e-266,3,TCL1A
2.94239518126968e-266,3.97183579402803,0.89,0.118,4.03520075159324e-262,3,HLA-DQA1
2.74501570039047e-237,7.13505065864305,0.488,0.007,3.76451453151549e-233,3,VPREB3
1.17193186890882e-229,4.04484736802301,0.863,0.147,1.60718736502156e-225,3,HLA-DQB1
5.25573613251938e-185,2.98654211129718,1,0.821,7.20771653213707e-181,3,CD74
1.95194498795654e-183,2.8530286247696,1,0.494,2.6768973564836e-179,3,HLA-DRA
2.42006606061893e-170,6.36063050159685,0.381,0.009,3.3188785955328e-166,3,FCER2
2.40627880579897e-165,2.50394286711188,0.985,0.449,3.29997075427271e-161,3,HLA-DPB1
3.30065459943718e-159,4.51958916914491,0.483,0.037,4.52651771766815e-155,3,BANK1
5.21401529283008e-154,2.21607263763767,0.983,0.381,7.15050057258717e-150,3,HLA-DRB1
4.61921320379531e-142,2.1409756752451,0.977,0.421,6.33478898768488e-138,3,HLA-DPA1
4.00716484177571e-138,6.05770194126722,0.311,0.007,5.49542586401121e-134,3,TSPAN13
3.74662820602971e-137,3.82247474150743,0.523,0.065,5.13812592174915e-133,3,HLA-DQA2
7.08341124993854e-135,6.72078965680431,0.297,0.006,9.71419018816571e-131,3,FCRLA
9.11845573872829e-130,2.05466592043703,0.962,0.741,1.2505050200092e-125,3,CD37
1.08036565911288e-119,2.20967659333316,0.852,0.276,1.4816134649074e-115,3,HLA-DRB5
2.2559761388977e-119,3.36633269228742,0.491,0.068,3.0938456768843e-115,3,HVCN1
7.43733395087428e-116,5.52361140199933,0.276,0.008,1.0199559780229e-111,3,PKIG
1.14716305419288e-114,5.48400188718993,0.288,0.011,1.57321941252011e-110,3,HLA-DOB
1.49145634823156e-101,4.68464015792693,0.282,0.015,2.04538323596477e-97,3,BLK
5.30175079184105e-101,2.52569331712877,0.695,0.201,7.27082103593081e-97,3,HLA-DMA
1.72069497237972e-99,6.40963122087803,0.227,0.005,2.35976108512155e-95,3,KIAA0125
2.75149105335337e-98,3.69257972467748,0.317,0.024,3.77339483056881e-94,3,PDLIM1
3.05733999079646e-98,4.64038762892779,0.288,0.018,4.19283606337826e-94,3,GNG7
9.25292295036691e-98,5.43064302054844,0.265,0.013,1.26894585341332e-93,3,CD72
7.4624265930936e-94,5.2994104659055,0.227,0.007,1.02339718297686e-89,3,PNOC
1.11387108254491e-93,5.38445837480889,0.244,0.01,1.52756280260209e-89,3,SPIB
1.38542098238373e-92,2.92226307061025,0.549,0.126,1.89996633524105e-88,3,HLA-DMB
3.86705233397005e-87,4.81147938473451,0.273,0.02,5.30327557080652e-83,3,P2RX5
6.70495070227707e-87,5.6153209899293,0.215,0.007,9.19516939310278e-83,3,CD19
5.74733254279359e-85,7.52199575991426,0.233,0.012,7.88189184918712e-81,3,IGLL5
2.47757355631897e-84,4.12510485104306,0.291,0.026,3.39774437513584e-80,3,CD40
6.17518752000288e-78,5.3908964589895,0.224,0.013,8.46865216493195e-74,3,BLNK
1.70670630286118e-74,3.83692136063477,0.352,0.056,2.34057702374383e-70,3,EAF2
6.54295097926382e-71,3.6820456959817,0.314,0.044,8.9730029729624e-67,3,PPAPDC1B
3.85473313339109e-69,3.40190236954795,0.375,0.071,5.28638101913254e-65,3,IRF8
2.55359780255054e-68,4.34035910553331,0.221,0.017,3.50200402641781e-64,3,FCRL1
1.79702422647021e-66,0.610881554516634,1,0.993,2.46443902418125e-62,3,RPL18A
2.0861343490337e-64,3.85223831614999,0.227,0.02,2.86092464626482e-60,3,CD22
3.02448731236892e-64,4.62106119691817,0.189,0.011,4.14778190018274e-60,3,SNX29P2
1.49947950912979e-62,3.89286078893436,0.235,0.024,2.0563861988206e-58,3,SWAP70
8.79279696890383e-62,7.7658105158764,0.125,0.001,1.20584417631547e-57,3,AC079767.4
1.3839090720709e-61,3.21296142589733,0.326,0.058,1.89789290143803e-57,3,CYB561A3
3.295027656438e-61,3.70003973556456,0.27,0.037,4.51880092803907e-57,3,QRSL1
3.6625398613069e-60,5.25028841859735,0.157,0.007,5.02280716579629e-56,3,POU2AF1
1.77924576819899e-59,4.74936985818306,0.18,0.012,2.44005764650809e-55,3,ADAM28
2.24367473450346e-57,3.56878684429892,0.282,0.045,3.07697553089804e-53,3,MARCH1
5.43350719408387e-55,2.49522684994466,0.172,0.012,7.45151176596662e-51,3,ARHGAP24
8.51896215096495e-55,3.55736526160712,0.267,0.042,1.16829046938333e-50,3,MEF2C
1.60961977292848e-52,0.645100173481986,1,0.98,2.20743255659412e-48,3,RPS23
1.82117705260078e-52,5.20822340492286,0.137,0.006,2.4975622099367e-48,3,TLR10
3.84958995867629e-52,3.16370406474315,0.323,0.069,5.27932766932867e-48,3,SMIM14
4.30487619999513e-51,0.711628433618616,0.991,0.943,5.90370722067332e-47,3,RPS11
6.31944695522561e-50,5.91812499346438,0.119,0.003,8.66648955439639e-46,3,FAM129C
9.2708513043179e-50,0.578711443407235,1,0.976,1.27140454787416e-45,3,RPS5
5.01291849466356e-49,1.96511046882186,0.465,0.151,6.8747164235816e-45,3,LY86
7.75507120787561e-49,3.08860262363249,0.294,0.06,1.06353046544806e-44,3,PLEKHF2
1.94259216649884e-48,4.43378951186002,0.151,0.01,2.66407089713651e-44,3,FCGR2B
5.19305184509913e-47,4.52675443068782,0.151,0.011,7.12175130036895e-43,3,CD180
5.36298457686899e-47,5.84298653205817,0.113,0.003,7.35479704871813e-43,3,RP11-693J15.5
7.71426087998642e-47,7.52732845624446,0.096,0.001,1.05793373708134e-42,3,RP5-887A10.1
1.153498680633e-46,5.8351266180835,0.108,0.003,1.5819080906201e-42,3,FCRL2
3.93902297648209e-46,4.19041804789594,0.16,0.014,5.40197610994753e-42,3,RALGPS2
6.86371482237248e-46,2.12810570883511,0.471,0.176,9.41289850740161e-42,3,SNX2
9.73383757672882e-45,0.773660716708884,0.936,0.669,1.33489848527259e-40,3,LTB
1.29553993922467e-44,3.97217514670766,0.14,0.01,1.77670347265271e-40,3,MZB1
1.34836864315794e-43,5.21978368244046,0.125,0.007,1.8491527572268e-39,3,PPP1R14A
2.02939982378332e-42,7.74964232381349,0.087,0.001,2.78311891833644e-38,3,TNFRSF13C
3.05101683708411e-42,3.8937785277086,0.151,0.014,4.18416449037715e-38,3,STRBP
5.02411559875135e-41,5.53767636335867,0.099,0.003,6.8900721321276e-37,3,LCN8
1.2279107811613e-40,5.39390880140044,0.108,0.005,1.68395684528461e-36,3,BCL7A
1.97546392633742e-40,4.39771624148254,0.116,0.007,2.70915122857914e-36,3,KIAA0226L
5.03218602405761e-40,5.58436544638048,0.131,0.01,6.90113991339261e-36,3,IGJ
2.46549473383095e-39,1.46084821156633,0.695,0.427,3.38117947797577e-35,3,ISG20
2.5124332357631e-38,1.92425885933616,0.392,0.132,3.44555093952552e-34,3,NCF1
9.29107473014605e-38,6.62829571459124,0.084,0.002,1.27417798849223e-33,3,BACE2
9.69740706028588e-38,1.23660260057403,0.811,0.569,1.32990240424761e-33,3,CXCR4
1.17452885919055e-37,2.87480418862528,0.247,0.054,1.61074887749392e-33,3,TPD52
1.39927849572445e-36,0.413995600998081,1,0.999,1.9189705290365e-32,3,RPL13A
1.71281880630711e-36,5.36410363213118,0.099,0.005,2.34895971096957e-32,3,CD200
1.05544164997822e-35,4.49767095877291,0.122,0.01,1.44743267878014e-31,3,AFF3
1.1117270794839e-35,1.69833254567325,0.5,0.231,1.52462251680422e-31,3,SNHG7
1.60807939153094e-35,1.11262118095496,0.872,0.781,2.20532007754553e-31,3,LAPTM5
7.39113238775133e-35,0.445567724460414,1,0.986,1.01361989565622e-30,3,RPS8
7.54631771213409e-35,5.53591081694561,0.078,0.002,1.03490201104207e-30,3,RP11-428G5.5
1.40144388978692e-33,0.38441143103895,1,0.995,1.92194015045378e-29,3,RPL15
1.22811268076235e-32,5.04190389462619,0.084,0.003,1.68423373039749e-28,3,TNFRSF13B
9.79970412010521e-32,2.38425036228516,0.224,0.051,1.34393142303123e-27,3,CXXC5
3.14680268279272e-31,0.44071661718569,1,0.986,4.31552519918193e-27,3,RPL8
9.53623229762338e-31,3.68383006680702,0.125,0.014,1.30779889729607e-26,3,TCF4
1.28506873658877e-30,2.56358285147152,0.218,0.051,1.76234326535784e-26,3,ORAI2
2.18213878230564e-30,3.9001555979657,0.119,0.013,2.99258512605396e-26,3,HLA-DQB2
2.65436945318749e-30,2.94286423943431,0.201,0.044,3.64020226810133e-26,3,GAPT
2.05314848314745e-29,2.74071296104836,0.25,0.069,2.81568782978842e-25,3,LAT2
4.02850937999379e-29,7.9342575325787,0.061,0.001,5.52469776372348e-25,3,KCNG1
4.3165157188514e-29,1.80399791652696,0.41,0.178,5.91966965683282e-25,3,FAIM3
8.46737054028162e-28,8.11107225367695,0.055,0,1.16121519589422e-23,3,MACROD2
9.54316814008803e-28,3.29457639005675,0.134,0.02,1.30875007873167e-23,3,SEL1L3
1.3601508277969e-27,6.00425458176452,0.061,0.001,1.86531084524066e-23,3,PAWR
1.61305335418961e-27,3.42279526833144,0.163,0.031,2.21214136993564e-23,3,C16orf74
2.46936654060124e-27,3.41368358945953,0.131,0.019,3.38648927378054e-23,3,CDCA7L
1.02437136344517e-26,0.384797624419836,0.994,0.982,1.4048228878287e-22,3,RPL18
3.31367904480255e-25,5.62923982793578,0.064,0.003,4.54437944204222e-21,3,PCDH9
3.82459264759948e-25,9.12342924595006,0.047,0,5.24504635691792e-21,3,FAM177B
7.87958153731719e-25,7.74502131856833,0.049,0,1.08060581202768e-20,3,AL928768.3
1.69941018396623e-24,0.377165826522425,0.997,0.993,2.33057112629129e-20,3,RPS27
4.62209608344298e-24,0.378524899085888,0.997,0.985,6.3387425688337e-20,3,RPL10A
9.74043914455535e-24,4.71189323446019,0.061,0.003,1.33580382428432e-19,3,COBLL1
1.14698304681494e-23,4.16503668203911,0.087,0.009,1.57297255040201e-19,3,HLA-DOA
1.15094339743808e-23,8.70066186719637,0.044,0,1.57840377524658e-19,3,RP11-16E12.2
1.2999927403886e-23,0.791095832478564,0.843,0.612,1.78281004416893e-19,3,PTPRCAP
4.74994093303431e-23,4.83408217401858,0.064,0.003,6.51406899556325e-19,3,OSBPL10
9.73434147554648e-23,2.07878341649575,0.273,0.102,1.33496758995644e-18,3,STX7
3.75436395321317e-22,3.51099446953469,0.087,0.01,5.14873472543655e-18,3,TLE1
5.8928101231256e-22,5.76396888508568,0.052,0.002,8.08139980285445e-18,3,RP11-164H13.1
6.66108859839715e-22,2.64045229031739,0.148,0.032,9.13501690384185e-18,3,PLD4
1.00468831339009e-21,0.571163810241858,0.953,0.886,1.37782955298317e-17,3,CD52
1.11954015730977e-21,2.45623416338346,0.201,0.059,1.53533737173461e-17,3,HHEX
1.30808234387263e-21,2.50261095347607,0.163,0.039,1.79390412638693e-17,3,CCDC50
1.4794246382855e-21,4.32738604339535,0.067,0.005,2.02888294894474e-17,3,PAX5
2.12255284840892e-21,2.37732648612122,0.174,0.045,2.910868976308e-17,3,ITM2C
3.72388716716148e-21,2.68858012901591,0.137,0.028,5.10693886104525e-17,3,GPR18
9.95346677967505e-21,0.452908056013415,0.997,0.978,1.36501843416464e-16,3,GNB2L1
1.07332731689798e-20,2.32333607965983,0.169,0.044,1.47196108239388e-16,3,TSPAN3
1.17812408838648e-20,1.76474802541877,0.297,0.122,1.61567937481322e-16,3,SYPL1
2.43786162673452e-20,6.55426472094283,0.044,0.001,3.34328343490372e-16,3,CTA-250D10.23
2.50105997985105e-20,6.17185770902429,0.044,0.001,3.42995365636773e-16,3,E2F5
8.94316577229338e-20,0.444858513311213,0.988,0.954,1.22646575401231e-15,3,RPSA
1.89854440827665e-19,0.361368159933561,0.997,0.991,2.6036638015106e-15,3,RPL12
4.98820004753376e-19,2.80509876018404,0.142,0.034,6.8408175451878e-15,3,GUCD1
5.30129085590427e-19,3.71006175776094,0.07,0.007,7.27019027978711e-15,3,RASGRP3
5.94947033497695e-19,6.64032401734153,0.038,0,8.15910361738739e-15,3,LARGE
1.22427850956703e-18,0.655865872594938,0.756,0.643,1.67897554802022e-14,3,LIMD2
1.33446270099084e-18,3.36570874050372,0.087,0.013,1.83008214813883e-14,3,BTLA
2.53308054327212e-18,2.48306502892724,0.16,0.045,3.47386665704339e-14,3,IL4R
6.69117652006127e-18,3.80093229811699,0.067,0.007,9.17627947961202e-14,3,STAP1
8.76759481910377e-18,3.55590897768802,0.073,0.009,1.20238795349189e-13,3,CXCR5
1.18814665379558e-17,0.33533017511416,0.997,0.985,1.62942432101526e-13,3,RPL29
2.86066168417895e-17,3.71413157007705,0.055,0.004,3.92311143368301e-13,3,CNFN
4.27906038010517e-17,1.65149132721433,0.262,0.111,5.86830340527623e-13,3,BIRC3
6.31865780868189e-17,4.72082363369814,0.047,0.003,8.66540731882634e-13,3,DERL3
1.33493989343796e-16,5.32475067316128,0.044,0.002,1.83073656986081e-12,3,TNFRSF17
1.40456071626403e-16,4.65785438711755,0.044,0.002,1.9262145662845e-12,3,CNR2
2.30991433476886e-16,1.99455217590907,0.189,0.065,3.16781651870201e-12,3,IFT57
2.8581190782199e-16,0.318261526612278,0.994,0.983,3.91962450387076e-12,3,FAU
4.5860122733654e-16,2.54083699974744,0.189,0.067,6.28925723169331e-12,3,BTK
6.41174337807629e-16,0.276879361700981,1,0.997,8.79306486869383e-12,3,RPS18
9.88463884411358e-16,2.33843773707681,0.142,0.041,1.35557937108174e-11,3,BCAS4
1.13654077697728e-15,3.66921869625566,0.058,0.006,1.55865202154665e-11,3,WDR34
1.69362833659779e-15,0.297787710936498,1,0.99,2.32264190081021e-11,3,RPL23A
2.15135306858989e-15,3.05765539563698,0.09,0.017,2.95036559826417e-11,3,CD1C
2.36037549488975e-15,0.475897146002406,0.907,0.859,3.23701895369181e-11,3,RPS21
3.2389634213037e-15,1.75688847704426,0.215,0.085,4.4419144359759e-11,3,RNASE6
3.38083381155698e-15,2.64145064115921,0.119,0.03,4.63647548916925e-11,3,OPN3
3.84929163166319e-15,1.61947279577803,0.265,0.121,5.2789185436629e-11,3,PRKCB
4.13580752879113e-15,1.76652717652856,0.125,0.033,5.67184644498416e-11,3,ZNF92
7.92653127175359e-15,0.251872290746609,1,0.994,1.08704449860829e-10,3,RPL19
9.89556927497899e-15,0.313637817299036,0.997,0.975,1.35707837037062e-10,3,RPL9
1.16958065027645e-14,2.45092747290467,0.11,0.027,1.60396290378913e-10,3,RRAS2
1.2143257261629e-14,0.348697335687515,0.997,0.963,1.6653263008598e-10,3,RPS13
1.21702528166763e-14,0.997122864993901,0.581,0.449,1.66902847127899e-10,3,SNX3
1.55630541301813e-14,3.13197003587525,0.096,0.021,2.13431724341306e-10,3,SNX22
2.53875572171971e-14,0.612611107273197,0.866,0.833,3.48164959676641e-10,3,EEF2
2.78164401981962e-14,3.79117554083016,0.047,0.004,3.81474660878062e-10,3,C12orf42
2.88066719379754e-14,3.42505350598266,0.047,0.004,3.95054698957394e-10,3,CPNE5
2.89674224003696e-14,1.9161322797028,0.23,0.101,3.97259230798669e-10,3,ADK
2.93668932503828e-14,1.27861567299304,0.366,0.209,4.0273757403575e-10,3,FAM26F
5.03337495918964e-14,3.26113611450278,0.064,0.009,6.90277041903267e-10,3,BEND5
